


TRANSPORT MATRIX (written by Zgoubi, for use by ETparam ):
     0.24595993    -72.90281739     -0.07641380     -5.74844549
     0.01238437      0.39496031     -0.00086369     -0.06497388
    -0.06264899     -7.95134714      1.06435631     -5.29494244
    -0.00022655     -0.02875313      0.01556337      0.86211060
